#,A,+,B,->,C,0.1,D,Al-B-Be-C-Cl-F-H-N-O-P-S-Si,RE (kcal mol-1),CCSD(T) error,ACCSD(T) error,MBPT(2) error,B2PLYP error,B2GPPLYP error,B2IPPLYP error,PWPB95 error,CAM-B3LYP error,wB97X error,CAM-QTP01,M06-2X error,M06 error,TPSSh error,O3LYP error,PW6B95 error,B3LYP error,PBE0 error,TPSS error,OLYP error,BLYP error,BP86 error,PBE error
2825,ch2-sing,+,ch3nh,->,ch,+,ch3nh2,H6-C2-N1,-10.437,0.390474499,0.432179124,4.207478348,0.182495474,0.78310115,0.731338993,0.435166277,0.916596573,1.19987913,-0.10391415,-0.769526005,3.700543338,1.304957976,0.150208415,0.64438925,1.857597802,0.815474387,1.534098947,1.463214631,2.548970997,1.48485268,1.395375844
2826,ch2-sing,+,ch3nh,->,nh3,+,ch2ch,H6-C2-N1,-88.014,-1.369938136,-1.466224019,6.503001697,1.361912673,1.312567074,2.016447393,0.813888135,1.171371816,2.803247434,-0.384107086,-0.149505014,4.604505206,2.404470027,-5.507299871,-0.353196313,1.538876157,-1.517780654,1.808264879,-2.18033368,0.023402964,-3.195369191,-4.641214549
2827,ch2-sing,+,ch3nh,->,c2h4,+,nh2,H6-C2-N1,-90.601,-0.749787783,-0.831110154,5.735902799,1.671216428,2.003509296,2.326186097,1.266252617,0.497164746,2.226866383,-0.076729674,0.629690759,5.31524814,0.536646816,-3.309044638,-0.849123287,0.595414349,-1.568719337,0.291987742,-0.880437418,0.145266647,-1.882830194,-2.972565543
2828,ch2-sing,+,methanol,->,c2h4,+,h2o,H6-C2-O1,-102.112,-1.279211472,-1.380514793,5.395958811,1.479288477,1.73187033,2.160917685,1.150747596,1.457052271,2.545837116,-0.862853916,1.526694046,6.271754845,2.462758221,-4.127972837,-0.408154467,1.516506228,-1.454429986,2.201968088,-1.174642278,0.656737856,-2.135110674,-3.601225404
2829,ch2-sing,+,nh2,->,ch,+,nh3,H4-C1-N1,-18.192,0.088239665,0.127655293,3.463530702,0.631197641,0.911544962,1.008023872,1.006869356,0.035537618,0.21629705,0.698033842,-1.105396045,3.023021912,0.550076648,-1.897990289,-0.569575736,0.775491815,-0.163628077,0.462401578,-0.570808055,0.649882463,-0.483587143,-0.719592562
2830,ch2-sing,+,nh,->,ch,+,nh2,H3-C1-N1,-2.26,-0.284108362,-0.264856076,1.368002255,1.799097208,1.42912225,1.707356371,1.048035334,-1.688291302,-0.269730647,1.62138611,0.570504136,2.657844935,-0.512948864,-1.524870328,-0.543577494,-1.590676503,-1.648848382,-0.87950167,-1.306732323,-2.718209053,-2.881555384,-3.004410142
2831,ch2-sing,+,ch2nh2,->,ch,+,ch3nh2,H6-C2-N1,-2.79,1.087991044,1.148446506,1.980892415,-0.303066048,0.226223371,-0.068919338,0.372762997,0.874596554,0.483991075,-0.650691254,-0.832769717,1.898657943,-0.891564302,1.80607156,0.235138446,1.185858194,0.502299277,-0.46983186,1.42730962,2.347625671,1.959060555,2.149263855
2832,ch2-sing,+,ch2nh2,->,nh3,+,ch2ch,H6-C2-N1,-80.367,-0.672421592,-0.749956637,4.276415764,0.87635115,0.755689294,1.216189062,0.751484855,1.129371798,2.08735938,-0.93088419,-0.212748726,2.802619811,0.207947749,-3.851436727,-0.762447117,0.867136548,-1.830955765,-0.195665928,-2.216238692,-0.177942362,-2.721161316,-3.887326537
2833,ch2-sing,+,ch2nh2,->,c2h4,+,nh2,H6-C2-N1,-82.954,-0.052271239,-0.114842772,3.509316866,1.185654905,1.446631517,1.525927766,1.203849337,0.455164728,1.510978328,-0.623506777,0.566447047,3.513362745,-1.659875462,-1.653181493,-1.258374091,-0.07632526,-1.881894448,-1.711943065,-0.916342429,-0.056078679,-1.408622319,-2.218677532
2834,ch2-sing,+,bhf2,->,ch3f,+,bf,H3-C1-F2-B1,-13.047,-0.000854763,-0.018056793,1.27079369,0.132316003,-0.193754457,0.306050731,2.098771442,-0.20621954,-1.460320068,0.924624161,-0.398916617,2.79960793,-1.656950096,-5.401548872,-2.169935986,0.170929472,-3.422965326,-2.248071951,-4.960486909,-1.270945594,-4.886149977,-5.818549961
2835,ch2-sing,+,ch2ch,->,ch,+,c2h4,H5-C3,-20.779,0.708390018,0.762769158,2.696431804,0.940501396,1.602487184,1.317762576,1.459233838,-0.638669452,-0.360084001,1.005411254,-0.326200272,3.733764847,-1.317746563,0.300264944,-1.065502709,-0.167969993,-0.21456676,-1.053875559,0.729088207,0.771746145,0.828951855,0.949056443
2836,ch2-sing,+,oh,->,ch,+,h2o,H3-C1-O1,-28.531,-0.250520916,-0.226150871,4.815042258,0.133136851,0.312751315,0.697372763,-0.138083067,1.871761472,2.630641085,-1.274030768,1.03682323,3.964128234,2.483606107,-1.46755171,1.682662937,2.556462601,1.803614774,1.881488642,-0.166166209,1.39576086,-0.153747897,-0.22307118
2837,ch2-sing,+,propyne,->,c2h4,+,ch2c,H6-C4,-36.968,-0.084202014,-0.161962064,-3.069773869,0.667606115,-0.056920735,0.167326893,1.499007343,-2.799977571,-1.66708663,2.789050071,-0.224959793,2.050176581,-3.099588425,-4.195816615,-3.275941083,-3.03576211,-3.019439621,-3.604543035,-3.939520669,-4.098369868,-4.481907501,-4.643068321
2838,ch2-sing,+,propyne,->,c2h4,+,c2h2,H6-C4,-82.559,-0.8134477,-0.902019253,4.026864729,1.705840139,1.586996623,2.098675782,1.562090663,-0.642957366,1.244672314,0.943395144,0.090053123,5.083408359,-1.015217569,-4.188178761,-1.794324181,-0.557567226,-1.64137574,-1.765894426,-2.10130369,-1.968326095,-3.221874271,-4.175472299
2839,ch2-sing,+,acetaldehyde,->,c2h4,+,h2co,H6-C3-O1,-79.433,-0.680431326,-0.784820659,4.569312442,2.120625505,2.002206767,2.511509044,2.189397277,-1.029426691,0.799235781,0.949469266,-0.729265659,3.661505623,-2.467262419,-4.930449153,-2.707234155,-1.381311706,-2.570371096,-3.264158133,-3.248642717,-2.82059061,-4.234856692,-5.047056283
2840,ch2-sing,+,acetaldehyde,->,c2h4,+,t-hcoh,H6-C3-O1,-27.252,-0.29014551,-0.411100735,0.941455273,0.6581299,0.430956207,0.72316113,1.219423177,-0.633801544,1.020117425,1.094760907,-1.363255476,3.500096826,-0.51791691,-2.916222418,-1.415551887,-0.347882246,-1.192460893,-1.027109097,-1.201219251,-1.278297466,-2.672632373,-2.867618456
2841,ch2-sing,+,acetaldehyde,->,c2h4,+,c-hcoh,H6-C3-O1,-22.422,-0.147090557,-0.282415173,0.776174004,0.644641724,0.313453114,0.67206858,1.206244573,-0.171056889,1.592704815,0.397635888,-1.0316937,3.509541955,-0.436783172,-2.839590123,-1.225616656,-0.22823975,-0.962586941,-1.132921117,-1.64603428,-1.568891734,-2.850459554,-3.080050299
2842,ch2-sing,+,acetaldehyde,->,methanol,+,ch2c,H6-C3-O1,-14.115,-0.616034875,-0.701116244,-0.487540018,0.316211062,0.115480278,0.251573592,0.852612054,-0.199916022,1.418752475,0.728646954,-1.341542598,2.531048087,1.10018669,-1.146369177,-0.847183261,0.180878875,-0.204512178,1.076172892,0.72337554,-0.030663567,-0.917702186,-0.815657988
2843,ch2-sing,+,acetaldehyde,->,methanol,+,c2h2,H6-C3-O1,-59.706,-1.345280561,-1.441173434,6.60909858,1.354445086,1.759397635,2.182922482,0.915695374,1.957104182,4.330511419,-1.117007973,-1.026529682,5.564279864,3.184557545,-1.138731323,0.634433641,2.659073758,1.173551703,2.9148215,2.561592519,2.099380206,0.342331044,-0.348061965
2844,ch2-sing,+,acetaldehyde,->,h2o,+,propyne,H6-C3-O1,-79.259,-1.811044333,-1.919668973,7.978192661,1.127893425,1.904271342,2.245164385,0.504352307,4.057113819,5.631676222,-2.923257033,0.410111241,6.752626351,6.662533335,-1.078525399,2.020603355,4.733147213,1.360497457,6.882684015,3.488253931,4.724444157,1.429094641,0.226184929
2845,ch2-sing,+,acetaldehyde,->,h2o,+,allene,H6-C3-O1,-77.754,-1.610992384,-1.829565879,4.751060734,1.761457382,1.771070453,2.303222984,1.747513857,1.780081027,4.226371226,-1.397240412,-0.523216876,6.258125849,2.833211636,-5.127756527,-0.939781609,1.252499059,-1.861152078,2.512429317,-1.114403119,0.15628506,-3.211416384,-4.420595291
2846,ch2-sing,+,allene,->,c2h4,+,ch2c,H6-C4,-38.473,-0.284253963,-0.252065158,0.157358059,0.034042157,0.076280155,0.109268294,0.255845794,-0.522944779,-0.261781635,1.26303345,0.708368324,2.544677083,0.729733275,-0.146585487,-0.315556119,0.444886045,0.202209914,0.765711663,0.66313638,0.469789229,0.158603524,0.0037119
2847,ch2-sing,+,allene,->,c2h4,+,c2h2,H6-C4,-84.064,-1.013499649,-0.992122348,7.253996657,1.072276181,1.720197512,2.040617184,0.318929114,1.634075426,2.649977309,-0.582621477,1.02338124,5.57790886,2.814104131,-0.138947633,1.166060783,2.923080928,1.580273795,2.604360271,2.50135336,2.599833002,1.418636754,0.471307922
2848,ch2-sing,+,bf3,->,ch2f2,+,bf,H2-C1-F3-B1,32.244,0.331030411,0.321579478,0.679885179,1.062221686,0.25456962,0.987926075,3.384718311,-2.125859867,-4.273252567,2.671568471,-0.782371203,1.354200493,-5.898072763,-7.762908442,-3.643353519,-1.863095079,-5.545655697,-7.261106683,-8.673960511,-4.600813507,-8.559182116,-9.529425773
2849,ch2-sing,+,c2h3f,->,ch3f,+,ch2c,H5-C3-F1,-27.545,-0.244612847,-0.200968908,0.746957525,1.294223566,1.089556179,1.265067388,1.539824125,-1.652589671,-1.248916763,1.783140431,-1.361124019,-0.325646509,-1.534985327,-2.038409945,-2.225264764,-1.449314152,-1.615352698,-1.688859546,-1.709716945,-1.872368376,-2.256834412,-2.29922812
2850,ch2-sing,+,c2h3f,->,ch3f,+,c2h2,H5-C3-F1,-73.136,-0.973858533,-0.941026098,7.843596123,2.33245759,2.733473536,3.196416278,1.602907445,0.504430534,1.662842181,-0.062514496,-1.046111102,2.707585269,0.549385528,-2.030772092,-0.743647862,1.028880731,-0.237288817,0.149789063,0.128500035,0.257675397,-0.996801182,-1.831632098
2851,ch2-sing,+,c2h3f,->,hf,+,propyne,H5-C3-F1,-91.897,-1.310834233,-1.331143441,9.991476059,1.353317005,2.36746569,2.718090186,0.513290004,4.101672388,3.898627895,-3.115305315,0.587552964,3.837637217,5.947435068,-1.348505721,1.740063083,4.677425982,0.428903912,6.347539187,2.350560531,4.89058009,1.148636926,-0.380243032
2852,ch2-sing,+,c2h3f,->,hf,+,allene,H5-C3-F1,-90.392,-1.110782284,-1.241040346,6.764344131,1.986880962,2.2342648,2.776148784,1.756451553,1.824639595,2.493322899,-1.589288694,-0.345775153,3.343136715,2.118113369,-5.397736848,-1.220321881,1.196777827,-2.792745623,1.97728449,-2.252096518,0.322420993,-3.491874098,-5.027023252
2853,ch2-sing,+,oxirane,->,c2h4,+,h2co,H6-C3-O1,-105.771,-0.487898258,-0.550714982,3.716728025,3.222649517,2.682349894,3.329181667,0.545039662,-1.645448974,1.902926592,0.362477719,2.742179812,5.385399948,0.95412225,-2.623182587,-0.829933763,-3.068765114,-0.404767652,0.141430613,-2.306359698,-5.36941116,-3.360801176,-3.509811667
2854,ch2-sing,+,oxirane,->,c2h4,+,t-hcoh,H6-C3-O1,-53.59,-0.097612442,-0.176995058,0.088870856,1.760153911,1.111099334,1.540833753,-0.424934437,-1.249823827,2.123808236,0.507769361,2.108189996,5.223991151,2.90346776,-0.608955853,0.461748505,-2.035335654,0.973142551,2.378479649,-0.258936232,-3.827118016,-1.798576857,-1.33037384
2855,ch2-sing,+,oxirane,->,c2h4,+,c-hcoh,H6-C3-O1,-48.76,0.04544251,-0.048309496,-0.076410413,1.746665736,0.993596241,1.489741203,-0.438113041,-0.787079172,2.696395626,-0.189355659,2.439751771,5.23343628,2.984601497,-0.532323557,0.651683736,-1.915693157,1.203016504,2.272667629,-0.703751261,-4.117712283,-1.976404038,-1.542805684
2856,ch2-sing,+,oxirane,->,methanol,+,ch2c,H6-C3-O1,-40.453,-0.423501808,-0.467010567,-1.340124436,1.418235074,0.795623405,1.069246216,-0.79174556,-0.815938305,2.522443286,0.141655407,2.129902874,4.254942412,4.521571359,1.160897389,1.030117131,-1.506574533,1.961091266,4.481761638,1.665658559,-2.579484116,-0.043646669,0.721586628
2857,ch2-sing,+,oxirane,->,methanol,+,c2h2,H6-C3-O1,-86.044,-1.152747494,-1.207067757,5.756514163,2.456469098,2.439540762,3.000595106,-0.72866224,1.341081899,5.43420223,-1.703999519,2.44491579,7.28817419,6.605942215,1.168535242,2.511734033,0.97162035,3.339155147,6.320410246,3.503875538,-0.449440343,1.216386561,1.18918265
2858,ch2-sing,+,oxirane,->,h2o,+,propyne,H6-C3-O1,-105.597,-1.618511266,-1.685563297,7.125608244,2.229917436,2.584414469,3.062837008,-1.140005308,3.441091536,6.735367033,-3.510248579,3.881556713,8.476520676,10.083918,1.228741166,3.897903746,3.045693805,3.526100901,10.28827276,4.43053695,2.175623608,2.303150157,1.763429545
2859,ch2-sing,+,oxirane,->,h2o,+,allene,H6-C3-O1,-104.092,-1.418459316,-1.595460202,3.898476316,2.863481394,2.45121358,3.120895607,0.103156242,1.164058744,5.330062037,-1.984231958,2.948228595,7.982020174,6.254596305,-2.820489961,0.937518782,-0.434954349,0.304451367,5.918018063,-0.1721201,-2.392535489,-2.337360867,-2.883350676
2860,ch2-sing,+,ch2f2,->,c2h4,+,f2,H4-C2-F2,15.987,-1.074749592,-1.662262199,-0.597703453,0.12475658,-2.18228183,-0.012616825,0.667218874,1.538094665,1.77702654,-4.564421392,4.151667477,10.57166107,-4.90956811,-4.642451671,-0.702072601,-1.812165854,-2.46413311,-8.363536224,-8.318534456,-9.412092466,-10.56504953,-11.96636456
2861,ch2-sing,+,ch2f2,->,hf,+,c2h3f,H4-C2-F2,-96.408,-1.578596778,-1.721849909,5.708232894,1.296207685,1.486109174,2.067869236,1.198328615,2.293341393,2.948330256,-1.764233756,1.463821322,4.967531183,3.36426697,-4.508903128,-0.240860659,2.130632453,-1.685971894,3.08533866,-1.192041324,1.006812184,-2.628559664,-4.290172799
2862,ch2-sing,+,alf3,->,ch2f2,+,alf,H2-C1-F3-Al1,10.975,1.084990369,1.056187518,1.509509821,5.143624349,4.244188023,4.844725502,8.778635646,-9.717262,-7.172744613,11.62708716,-11.01009522,-8.984471145,-12.12557151,-19.46571386,-12.34567873,-9.42734913,-16.251725,-13.12639683,-15.52118365,-11.31362598,-17.94069772,-20.3937907
2863,ch2-sing,+,ch2c,->,ch,+,ch2ch,H4-C3,11.088,0.670970827,0.731675145,3.192923763,2.879589411,3.059550069,2.625740823,1.506621893,-4.052399982,-2.280938371,4.312846105,-1.980985358,1.840900902,-9.262690258,-4.455781233,-3.028129812,-3.819172605,-7.824875488,-8.6551413,-4.334659663,-2.475447483,-5.67399852,-5.601657479
2864,ch2-sing,+,n2h4,->,ch3nh2,+,nh,H6-C1-N2,-45.66,1.055770485,1.163012773,3.116629137,2.545837021,3.599988478,2.636440733,2.149004853,-3.536535585,-2.788307986,4.212862545,-2.647522279,-0.285654443,-9.545053502,-3.209939434,-4.468205475,-3.071664979,-7.471974278,-8.07146448,-2.750682581,0.361624542,-2.877042971,-2.845962231
2865,ch2-sing,+,n2h4,->,nh3,+,ch2nh,H6-C1-N2,-117.722,-0.671647378,-0.736871013,6.057371029,2.155792703,2.319400355,2.791068035,1.895683736,-0.111916661,1.214258149,0.202302749,0.070637656,3.241819619,-1.155516729,-4.857569484,-2.265972783,-0.383366387,-2.191502205,-1.776028326,-3.174786304,-1.658979245,-3.433560666,-4.659724549
2866,ch2-sing,+,n2h4,->,ch3nh,+,nh2,H6-C1-N2,-37.483,0.381187624,0.465977573,0.277153044,4.162438755,4.246009578,3.61245811,2.76187391,-6.14142346,-4.257917763,5.938162806,-1.307492139,-1.328352846,-11.36296034,-4.885018178,-5.656172219,-6.519939284,-9.936297047,-10.4850651,-5.520629534,-4.905555508,-7.243451035,-7.245748217
2867,ch2-sing,+,n2h4,->,nh2,+,ch2nh2,H6-C1-N2,-45.13,-0.31632892,-0.250289809,2.503738977,4.648000277,4.802887357,4.412716442,2.82427719,-6.099423441,-3.542029708,6.48493991,-1.244248427,0.473532549,-9.166438064,-6.540881322,-5.246921415,-5.848199675,-9.623121937,-8.48113429,-5.484724523,-4.704210182,-7.71765891,-7.999636228
2868,ch2-sing,+,ch2nh,->,ch,+,ch3nh,H5-C2-N1,62.047,1.141074667,1.330503879,-2.316687283,2.637843694,2.838154185,1.829413948,1.87305953,-5.99396918,-5.255878861,6.4338939,-2.48352584,-1.547150553,-9.657366965,-1.925438983,-3.959775171,-5.361081082,-7.90842292,-8.246635194,-2.916651286,-2.5966938,-4.293477512,-3.30561623
2869,ch2-sing,+,ch2nh,->,ch,+,ch2nh2,H5-C2-N1,54.4,0.443558122,0.614236497,-0.09010135,3.123405216,3.395031964,2.629672279,1.935462809,-5.951969162,-4.539990807,6.980671003,-2.420282127,0.254734843,-7.460844687,-3.581302128,-3.550524367,-4.689341473,-7.595247809,-6.242704386,-2.880746275,-2.395348474,-4.767685387,-4.059504242
2870,ch2-sing,+,ch2nh,->,nh3,+,ch2c,H5-C2-N1,-37.055,-0.899834297,-0.867395285,0.993390651,1.120166955,1.09117119,1.220120518,1.180325772,-0.770197382,-0.171693056,1.736940708,-0.652045496,1.216453752,2.00979332,-2.976957622,-1.284841672,-0.00303232,-1.601328087,2.216770985,-0.762325303,-0.097843352,-1.814848183,-2.345173299
2871,ch2-sing,+,ch2nh,->,nh3,+,c2h2,H5-C2-N1,-82.646,-1.629079983,-1.607452475,8.09002925,2.158400979,2.735088547,3.151469408,1.243409092,1.386822823,2.740065889,-0.108714218,-0.33703258,4.249685529,4.094164176,-2.969319768,0.19677523,2.475162563,-0.223264205,4.055419594,1.075891676,2.032200421,-0.554814953,-1.877577277
2872,ch2-sing,+,ch2nh,->,c2h4,+,nh,H5-C2-N1,-26.294,0.675395245,0.764249801,2.051213262,2.509962913,3.412541231,2.448243674,2.091276813,-3.808513132,-2.759281832,4.735778115,-2.424339217,1.110252653,-8.607771285,-3.709613293,-4.265320964,-3.174990231,-7.828293875,-7.075145781,-2.490356381,0.2667819,-3.294752322,-3.273771631
2873,ch2-sing,+,ch2nh,->,nh2,+,ch2ch,H5-C2-N1,-7.775,-0.317103135,-0.263375433,0.722783712,3.368558725,3.239176297,2.837837469,1.680078308,-4.858134983,-2.668928477,5.351752971,-1.527634809,0.034332741,-7.802973586,-5.534748565,-3.743395749,-4.59769674,-9.262575497,-6.900771893,-4.526176911,-3.223173299,-7.005259561,-7.227238217
2874,ch2-sing,+,acetic,->,propene,+,o2,H6-C3-O2,3.071,-0.130798438,-0.382965145,12.76975358,5.144825112,3.861477065,4.744776811,2.790464341,-6.355713595,-7.119777784,4.902693816,-1.847480985,4.228647044,-13.23789991,-12.06155177,-8.355938416,-8.029876398,-11.48747641,-14.50555487,-15.34619885,-11.03766748,-13.76255496,-15.0110967
2875,ch2-sing,+,acetic,->,ethanol,+,co,H6-C3-O2,-85.495,0.357345848,0.487136569,5.476761484,0.33699428,0.96796538,1.048182393,0.705129149,1.355169738,1.679946566,-0.606762162,-0.991209099,5.543008711,1.915736996,1.902023854,0.32240672,2.599771789,1.667343726,2.180730588,2.876069022,3.109624261,2.515354286,2.10407751
2876,ch2-sing,+,acetic,->,c2h4,+,formic,H6-C3-O2,-80.521,-0.622045473,-0.718485975,4.865104057,2.933483898,2.617015168,3.229251378,2.82420095,-1.727975001,0.324546424,1.324019124,-0.910836811,3.50199937,-3.628636193,-6.495422843,-3.604486767,-2.508483703,-3.607787405,-4.66246134,-5.375922785,-4.531385008,-5.86376907,-6.791899664
2877,ch2-sing,+,acetic,->,c2h4,+,dioxirane,H6-C3-O2,11.349,-0.481407686,-0.897831412,2.573805001,1.047929755,-0.359530731,1.184543814,3.438396241,0.613895024,1.092105832,-2.683952106,-0.180460249,7.067682222,-10.53201235,-6.11392785,-4.050889875,-1.83865749,-3.824662605,-13.56535202,-8.763029563,-7.177226067,-9.642036194,-10.68546169
2878,ch2-sing,+,acetic,->,methanol,+,ketene,H6-C3-O2,-61.49,-0.912145948,-0.910183234,6.092772448,4.687841384,4.112900646,4.915954575,4.773073899,-2.942695878,-1.098426683,1.926178996,-3.227410137,-1.165509927,-5.825094332,-8.542929021,-5.82115266,-4.377491826,-5.725632729,-7.020592603,-7.977697892,-6.857383314,-8.506389264,-9.404221132
2879,ch2-sing,+,acetic,->,methanol,+,oxirene,H6-C3-O2,15.9,-1.747176045,-1.97554589,4.035910084,0.92295785,0.18385035,1.351758793,3.084752432,1.744507085,2.15297158,-2.574710387,-2.062908759,3.790839552,-4.56784426,-4.853614341,-2.697885451,0.677673244,-2.136360399,-6.486012866,-4.993450453,-2.869110596,-5.959117969,-7.107512282
2880,ch2-sing,+,acetic,->,propyne,+,hooh,H6-C3-O2,10.779,-1.129942478,-1.400597026,3.885481847,1.586912615,0.49671081,1.868850044,1.450881501,1.901680419,4.037021071,-3.666781856,0.868691908,8.095878485,-0.884912293,-2.045767257,-0.15084533,-0.044626542,-0.143565119,-2.791615645,-2.860802791,-4.368544349,-5.056038919,-5.6265831
2881,ch2-sing,+,acetic,->,acetaldehyde,+,h2co,H6-C3-O2,-67.049,-0.362749998,-0.345974941,4.87638714,3.34941519,2.808211177,3.564699404,3.372148465,-2.420519054,-1.49671325,1.190581757,-0.592771404,1.08535423,-5.794524809,-5.872183974,-4.344356229,-3.678101346,-3.935662451,-7.065204139,-7.099504781,-6.236023089,-6.531604737,-7.408130062
2882,ch2-sing,+,acetic,->,acetaldehyde,+,t-hcoh,H6-C3-O2,-14.868,0.027535817,0.027744983,1.24852997,1.886919585,1.236960616,1.77635149,2.402174366,-2.024893907,-1.275831606,1.335873398,-1.22676122,0.923945433,-3.845179299,-3.857957239,-3.052673961,-2.644671886,-2.557752248,-4.828155102,-5.052081315,-4.693729945,-4.969380418,-5.228692235
2883,ch2-sing,+,acetic,->,acetaldehyde,+,c-hcoh,H6-C3-O2,-10.038,0.17059077,0.156430545,1.083248701,1.873431409,1.119457524,1.72525894,2.388995761,-1.562149253,-0.703244215,0.638748379,-0.895199445,0.933390561,-3.764045562,-3.781324944,-2.86273873,-2.525029389,-2.327878296,-4.933967122,-5.496896344,-4.984324212,-5.147207599,-5.441124079
2884,ch2-sing,+,acetic,->,allene,+,hooh,H6-C3-O2,12.284,-0.929890529,-1.310493932,0.658349919,2.220476573,0.36350992,1.926908643,2.694043051,-0.375352373,2.631716075,-2.140765235,-0.064636209,7.601377983,-4.714233992,-6.094998385,-3.111230294,-3.525274696,-3.365214654,-7.161870342,-7.46345984,-8.936703445,-9.696549944,-10.27336332
2885,ch2-sing,+,acetic,->,oxirane,+,h2co,H6-C3-O2,-40.711,-0.555283066,-0.580080618,5.728971557,2.247391178,2.12806805,2.747026781,5.01650608,-1.804496771,-2.600404061,1.777573303,-4.064216876,-0.638540095,-9.215909478,-8.17945054,-6.221656621,-1.990647938,-6.101265895,-10.47079288,-8.0417878,-3.687202539,-7.405660253,-8.945374678
2886,ch2-sing,+,acetic,->,oxirane,+,t-hcoh,H6-C3-O2,11.47,-0.16499725,-0.206360694,2.101114387,0.784895573,0.556817489,0.958678867,4.04653198,-1.408871624,-2.379522417,1.922864945,-4.698206692,-0.799948892,-7.266563969,-6.165223805,-4.929974353,-0.957218478,-4.723355692,-8.233743849,-5.994364334,-2.144909395,-5.843435934,-6.765936851
